Energy_eV,Experimental_Abs,Total_Model,Vib_0-0,Vib_0-1,Vib_0-2,Vib_0-3,Vib_0-4
1.841374496963217089e+00,5.454470374852687931e-01,5.458312516314761664e-01,3.773165815249763244e-01,1.681472726842187515e-01,3.673921691871833827e-04,5.253093272430046940e-09,5.460020511843359311e-16
1.839298693207944702e+00,5.470170113656930289e-01,5.469007653054004381e-01,3.846090984096853793e-01,1.619572840312838991e-01,3.343783466877502065e-04,4.517743029160165807e-09,4.437101751699431056e-16
1.837227564340005781e+00,5.476189662431927285e-01,5.479606910289286370e-01,3.917556199920516624e-01,1.559008811468491351e-01,3.041860060546445425e-04,3.883972765662630806e-09,3.605023875175778964e-16
1.835161094584794705e+00,5.480519702329625931e-01,5.490022857698851899e-01,3.987447863077128174e-01,1.499809071544944417e-01,2.765889697218966697e-04,3.337955844451099819e-09,2.928342561126848463e-16
1.833099268238598478e+00,5.480510554334793172e-01,5.500166229079787028e-01,4.055654663971010043e-01,1.441997759598593609e-01,2.513776833012273970e-04,2.867716849628185962e-09,2.378164623612527112e-16
1.831042069668197270e+00,5.491949136143049470e-01,5.509946371706612167e-01,4.122067894472707383e-01,1.385594871175360454e-01,2.283581429659656563e-04,2.462888303130672482e-09,1.930943483071111324e-16
1.828989483310470954e+00,5.496353840318238815e-01,5.519271694431800990e-01,4.186581750655645195e-01,1.330616413856903213e-01,2.073508774263490781e-04,2.114498681010294413e-09,1.567494863681184624e-16
1.826968411126826952e+00,5.510070569957170594e-01,5.527938553858374737e-01,4.248284528795289172e-01,1.277769699028507844e-01,1.884307850124757153e-04,1.818445222252518758e-09,1.275693319766113906e-16
1.824924942603167066e+00,5.515044937125168634e-01,5.536086932188147847e-01,4.308723568484668087e-01,1.225653931312931655e-01,1.709416788639578073e-04,1.560190827280795878e-09,1.035155751506307089e-16
1.822886040221098458e+00,5.519916377914868555e-01,5.543505704431962444e-01,4.366967349001048548e-01,1.174988281776209037e-01,1.550060272925617513e-04,1.338177881314459157e-09,8.398038530968049086e-17
1.820851688693098325e+00,5.522828133110723181e-01,5.550103890144363339e-01,4.422924441585838196e-01,1.125774504956719296e-01,1.404932127931091948e-04,1.147387322638484220e-09,6.811833648991829035e-17
1.818821872799812223e+00,5.528050740129673013e-01,5.555791709897558439e-01,4.476507661827507367e-01,1.078011209847405671e-01,1.272828387794989742e-04,9.834850271755482372e-10,5.524150011490706325e-17
1.816823196729718370e+00,5.534975381397647665e-01,5.560426136422411680e-01,4.526977868213299949e-01,1.032294111147647742e-01,1.154148617003342728e-04,8.444460182454793702e-10,4.491406676314507058e-17
1.814802347534649529e+00,5.539532994103342212e-01,5.564045478347213747e-01,4.575603726203558153e-01,9.873970270601291344e-02,1.044717849856769478e-04,7.233669114687387342e-10,3.640986932478904809e-17
1.812785988918614644e+00,5.539768502217564672e-01,5.566497292616692238e-01,4.621622751254656492e-01,9.439292805788518370e-02,9.452545886151735293e-05,6.194569172720768123e-10,2.951037993639432730e-17
1.810774105930285316e+00,5.543396681287751093e-01,5.567700368791188570e-01,4.664966783562316532e-01,9.018786851940380211e-02,8.548947317233580704e-05,5.303110613091151336e-10,2.391391247909337215e-17
1.808766683684633003e+00,5.539428833387641804e-01,5.567576508462956930e-01,4.705572879203772652e-01,8.612307802377153210e-02,7.728444829021103777e-05,4.538567050191701965e-10,1.937527286639800377e-17
1.806790033513041127e+00,5.543093627626287656e-01,5.566080318948564143e-01,4.742904324906592195e-01,8.224766814652864633e-02,6.993086856163573009e-05,3.891068433460311385e-10,1.573880506746042374e-17
1.804791430151660769e+00,5.540924833665243909e-01,5.563101383090259811e-01,4.777905056791907912e-01,7.845646582215667908e-02,6.316647486603914818e-05,3.328125588435648913e-10,1.274724204715326135e-17
1.802797243464859811e+00,5.542920810884904848e-01,5.558582815009016631e-01,4.810012224583856133e-01,7.480002597461068992e-02,5.703278332631205071e-05,2.845791618377493327e-10,1.032251694967751644e-17
1.800807458828313168e+00,5.538658724404865730e-01,5.552461266590695832e-01,4.839184912935043381e-01,7.127616156150749782e-02,5.147356079230623512e-05,2.432654193935734166e-10,8.357589569143054993e-18
1.798848156905981099e+00,5.530820628557625573e-01,5.544791161578317418e-01,4.865062583588574130e-01,6.792635719958137197e-02,4.650039107270673481e-05,2.083203414435735556e-10,6.784404892818756631e-18
1.796867075309017681e+00,5.530220188616356003e-01,5.535314030744132863e-01,4.888306206588502456e-01,6.465884821890977019e-02,4.193401867694929175e-05,1.779763678313082103e-10,5.491155171684987373e-18
1.794890352464355354e+00,5.524488511701913795e-01,5.524071218647426118e-01,4.908527497811628892e-01,6.151657099686852481e-02,3.780093470169141652e-05,1.520095363227648062e-10,4.443704444863312569e-18
1.792943898207056019e+00,5.511093772352424480e-01,5.511201387347166580e-01,4.925502372740738211e-01,5.853579283482892442e-02,3.410849574851210583e-05,1.300654767858450489e-10,3.605521173791491962e-18
1.790975792940088906e+00,5.498266233152484528e-01,5.496321681938629578e-01,4.939671597723261920e-01,5.563428573551865847e-02,3.072257499030567524e-05,1.110277802574653953e-10,2.916840998390102611e-18
1.789012003693444042e+00,5.481143341832793725e-01,5.479556628556127018e-01,4.950782538044517511e-01,5.284974698062439719e-02,2.766197578577038680e-05,9.475081774711989066e-11,2.359338756797233269e-18
1.787052516285236647e+00,5.469821539613838324e-01,5.460876299007508816e-01,4.958834676564138344e-01,5.017926552243812816e-02,2.489664106069937061e-05,8.083831231005246791e-11,1.908102904925211780e-18
1.785123015130357205e+00,5.458762219057607945e-01,5.440539964066014589e-01,4.963787203207473686e-01,4.765284562452493794e-02,2.243039223427008831e-05,6.909481312187384161e-11,1.547257518294165671e-18
1.783172032959921882e+00,5.434857635776841889e-01,5.417985991480090968e-01,4.965782820097617289e-01,4.520014434229475270e-02,2.017273703423682986e-05,5.891839631220133745e-11,1.250967686171158421e-18
1.781225310637075454e+00,5.409743545941981813e-01,5.393458377895716804e-01,4.964751657518565731e-01,4.285253650959516131e-02,1.813547789235870670e-05,5.022767697285407839e-11,1.011269178975357865e-18
1.779308365619170607e+00,5.389855548545018360e-01,5.367309717656640888e-01,4.960787872967326040e-01,4.063586359194458486e-02,1.632083408871450836e-05,4.289802999213821891e-11,8.196764094286860033e-19
1.777370065648023578e+00,5.358047448921048339e-01,5.338838790047714111e-01,4.953812371931997083e-01,3.848798004353366081e-02,1.466173148631873916e-05,3.655174183661990261e-11,6.624322794301232372e-19
1.775435984078348461e+00,5.323427500840491877e-01,5.308382321938097670e-01,4.943890301901274764e-01,3.643603552713108734e-02,1.316644541480186115e-05,3.113645548536632296e-11,5.352798520525088487e-19
1.773531473032309735e+00,5.294009423764859390e-01,5.276386110106500160e-01,4.931246228687129474e-01,3.450215194078262715e-02,1.183617458147178833e-05,2.657298028659359291e-11,4.336913497870038162e-19
1.771605732001771738e+00,5.259533788578014679e-01,5.242007945370578126e-01,4.915584335149609796e-01,3.263173960494382408e-02,1.062139452814302333e-05,2.262492281953774766e-11,3.503521317830325313e-19
1.769709425129873948e+00,5.232455296573582659e-01,5.206168047111195962e-01,4.897361907703187134e-01,3.087107239152858326e-02,9.541529972489066580e-06,1.929963484768379553e-11,2.837871661174339838e-19
1.767791970802919499e+00,5.193912668122467879e-01,5.167931156217201449e-01,4.876143344864661833e-01,2.917022492863703687e-02,8.556190192694874830e-06,1.642428139820399658e-11,2.291951425292867193e-19
1.765878667046425488e+00,5.150629387377971824e-01,5.127787609465758178e-01,4.852208286548029270e-01,2.755026237371839548e-02,7.669904080582186511e-06,1.397397447604227407e-11,1.850817259337057158e-19
1.763994594210114508e+00,5.103190440812843676e-01,5.086332086094783600e-01,4.825982824124375736e-01,2.602804321794496487e-02,6.882967184045831649e-06,1.191176766411896018e-11,1.498617505337451317e-19
1.762089497093973334e+00,5.062689959492636671e-01,5.042492732996912697e-01,4.796829963424062426e-01,2.456011120561961761e-02,6.165741535654280968e-06,1.012994666456329476e-11,1.209883544094684465e-19
1.760213496862845117e+00,5.017106870015689557e-01,4.997460230863065012e-01,4.765581658773585527e-01,2.318232780434554066e-02,5.529395971308678973e-06,8.631091316786142650e-12,9.794195910482126257e-20
1.758316553699554641e+00,4.968578764213671395e-01,4.950075248074831125e-01,4.731473904659905250e-01,2.185518447805991776e-02,4.949856095915912300e-06,7.336662809020640418e-12,7.905331657664472603e-20
1.756423694722230033e+00,4.914767164056115800e-01,4.900972131264205722e-01,4.694980068360489756e-01,2.059477671956133626e-02,4.429564575332447561e-06,6.234956027267654710e-12,6.380016382953585831e-20
1.754559732854130916e+00,4.865403629434715826e-01,4.850878780865499618e-01,4.656701546727379237e-01,1.941375495008427002e-02,3.968458418886718909e-06,5.308881644852828689e-12,5.162983995809130028e-20
1.752674949469250398e+00,4.807903556448884785e-01,4.798511331616768238e-01,4.615695570439807272e-01,1.827802713628013873e-02,3.548976906256458395e-06,4.509687656388810037e-12,4.165880136806320090e-20
1.750818931435671466e+00,4.754149382821707959e-01,4.745301916181501878e-01,4.573120255458867911e-01,1.721498858651895197e-02,3.177481906259817907e-06,3.838215686082829697e-12,3.370490947300111412e-20
1.748942172073342682e+00,4.698711615048425938e-01,4.689889450389397862e-01,4.527922869653140392e-01,1.619381830619983503e-02,2.839764166762245939e-06,3.259010381558880350e-12,2.718987433753136688e-20
1.747094047199718281e+00,4.644722066412145800e-01,4.633791539650701785e-01,4.481375900617527996e-01,1.523902300870460212e-02,2.540891840183386591e-06,2.772593462314674770e-12,2.199402322216482814e-20
1.745225260728209271e+00,4.586191441148295134e-01,4.575575062341484256e-01,4.432324374857499194e-01,1.432279936134767812e-02,2.269384697620684252e-06,2.353205258468976732e-12,1.773905386487049052e-20
1.743384978770070148e+00,4.528450097340888658e-01,4.516835872017076481e-01,4.382145345202664855e-01,1.346702340481800535e-02,2.029274621929897273e-06,2.001160912210036894e-12,1.434638996023656183e-20
1.741524114491165953e+00,4.467816142004367719e-01,4.456074496927935336e-01,4.329589709852042501e-01,1.264666740600328167e-02,1.811299888221588839e-06,1.697763181256956765e-12,1.156867920681078047e-20
1.739691625629586014e+00,4.401967954738721378e-01,4.394957327658858270e-01,4.276128956952112148e-01,1.188121840562792256e-02,1.618663603504576531e-06,1.443195655789376182e-12,9.354362977859340088e-21
1.737838633274003897e+00,4.346551977280472268e-01,4.331924656042145383e-01,4.220428274558883364e-01,1.114819424249863938e-02,1.443904603703530452e-06,1.223900103998561922e-12,7.541787957663576685e-21
1.736013888111104908e+00,4.281675902440125192e-01,4.268705321983461975e-01,4.164043242520998334e-01,1.046491838103986646e-02,1.289564166539352186e-06,1.039977789434454065e-12,6.097144978966694970e-21
1.734168717833967310e+00,4.225617859751312766e-01,4.203685840005718655e-01,4.105561976374581534e-01,9.811236722076894026e-03,1.149640155220601310e-06,8.816061200850190193e-13,4.914836763103307655e-21
1.732351667388480010e+00,4.167790342583372332e-01,4.138649143192547619e-01,4.046613696484523959e-01,9.202518523937554609e-03,1.026146115950721535e-06,7.488359915717830085e-13,3.972706827802997297e-21
1.730514269764845459e+00,4.109396277288505650e-01,4.071934692138322598e-01,3.985718219221569547e-01,8.620733030698792682e-03,9.142603419895527010e-07,6.345576285222831940e-13,3.201806174633610174e-21
1.728704865467726393e+00,4.052952463737772848e-01,4.005370993358227660e-01,3.924567947902877774e-01,8.079488968812276184e-03,8.155761838657763824e-07,5.387920456192059783e-13,2.587623382683314862e-21
1.726875191488176586e+00,3.996508955288283205e-01,3.937257361123889243e-01,3.861623227980610640e-01,7.562687088369559295e-03,7.262255019079461542e-07,4.563976059164095150e-13,2.085157895934625173e-21
1.725073385178280905e+00,3.935077619296073470e-01,3.869459292162584774e-01,3.798629276973333191e-01,7.082354050989818177e-03,6.474675480034505602e-07,3.873783720883088274e-13,1.684910859704055113e-21
1.723275334926899882e+00,3.878772468850593680e-01,3.801156751527725031e-01,3.734851058740280560e-01,6.629992189259053224e-03,5.770891567016401623e-07,3.287382928329474511e-13,1.361389323223790634e-21
1.721457130164371296e+00,3.823145752941916053e-01,3.731502324364526224e-01,3.669510563546851123e-01,6.198662654666931525e-03,5.134268222099545051e-07,2.783153029689769286e-13,1.096783115275140044e-21
1.719666606570790401e+00,3.772402802861338222e-01,3.662400924377913203e-01,3.604413090257127528e-01,5.798326047908000831e-03,4.573639343733952484e-07,2.361020019863133559e-13,8.860597854656218026e-22
1.717856004876494369e+00,3.724351867698646457e-01,3.592082299389031674e-01,3.537908718262612884e-01,5.416951430405586750e-03,4.066820364768268875e-07,1.998177228564543138e-13,7.137384513601279218e-22
1.716072960779429168e+00,3.673819305493160048e-01,3.522467246406094654e-01,3.471830619658579087e-01,5.063300597416165762e-03,3.620771658955275521e-07,1.694525150603086386e-13,5.765293719931210482e-22
1.714269914562999375e+00,3.616518684975307263e-01,3.451769878677287684e-01,3.404499635994929774e-01,4.726702490345346085e-03,3.217777470554554521e-07,1.433618825194536565e-13,4.643424511166995017e-22
1.712494303194354250e+00,3.568148116386440361e-01,3.381918765821173012e-01,3.337767397402705005e-01,4.414850510170007479e-03,2.863315552392016540e-07,1.215354175696705799e-13,3.750282388264053095e-22
1.710722366315324594e+00,3.517061611334812987e-01,3.312050609542236956e-01,3.270827296328479572e-01,4.122076598198265787e-03,2.547230744245729630e-07,1.030152305655450734e-13,3.028743662822657654e-22
1.708930540242557861e+00,3.463526225515415891e-01,3.241299756417623246e-01,3.202859640858661816e-01,3.843785365156704523e-03,2.261906523241319259e-07,8.711071706714869632e-14,2.438916427801317135e-22
1.707165966820403336e+00,3.419999584807466020e-01,3.171591929372982732e-01,3.135727030589169351e-01,3.586288762099642917e-03,2.011162079028867983e-07,7.381264747710633170e-14,1.969442688695309461e-22
1.705405033695502670e+00,3.373801786863907526e-01,3.102057260378244252e-01,3.068606930259265564e-01,3.344854236150682746e-03,1.787756846630012792e-07,6.253484533321437128e-14,1.590248599423262557e-22
1.703624323358887693e+00,3.328122244700665866e-01,3.031833381431729979e-01,3.000675238546474666e-01,3.115655661971566699e-03,1.586265011420592288e-07,5.285485677344889173e-14,1.280335626752779764e-22
1.701870685277446116e+00,3.276184243249197214e-01,2.962826940176241375e-01,2.933787013792916731e-01,2.903851704013772454e-03,1.409342739566266171e-07,4.476536765640500224e-14,1.033708101024985496e-22
1.700120653723812714e+00,3.236458336412583736e-01,2.894168365304915502e-01,2.867112043902157459e-01,2.705506956047199624e-03,1.251841906742099221e-07,3.790828530728162376e-14,8.345444654390392428e-23
1.698350956007231627e+00,3.197708023177606163e-01,2.825004691584192540e-01,2.799829098596878785e-01,2.517448307906939350e-03,1.109907923794053842e-07,3.202562766690599615e-14,6.717992194226756349e-23
1.696608151928523434e+00,3.152075473859651811e-01,2.757208741488265669e-01,2.733768995003363900e-01,2.343876110099636385e-03,9.853836341175878139e-08,2.711195423160062790e-14,5.423103588646961841e-23
1.694868921024575537e+00,3.115144978304515977e-01,2.689917733920395571e-01,2.668101551526236848e-01,2.181530777537092538e-03,8.746185585943435270e-08,2.294886936939527444e-14,4.377598746687551645e-23
1.693110134083399387e+00,3.077032316758556152e-01,2.622293733771256519e-01,2.602015050346297431e-01,2.027790854311332415e-03,7.748816517396180203e-08,1.937908813789627703e-14,3.523415073770075220e-23
1.691378063917722718e+00,3.034411570742566178e-01,2.556162631619662284e-01,2.537301304423942860e-01,1.886063974707298703e-03,6.874484827074671208e-08,1.639872613239099524e-14,2.843891533335777679e-23
